ID_Venda;Data_Venda;ID_Cliente;ID_Produto;Quantidade;Preco_Unitario;Valor_Total;Desconto;Canal;Vendedor
3085;2025-07-27;220;52;4;464.07;1577.84;0.15;Loja Física;Juliana
3086;2024-09-06;359;8;3;536.49;1529.0;0.05;Online;Ana Paula
3087;2024-04-09;266;100;2;55.07;88.11;0.2;Loja Física;Vitor
3088;2024-01-18;392;1;1;43.66;41.48;0.05;WhatsApp;Ana Paula
3089;2022-06-22;338;108;1;110.05;110.05;0.0;Loja Física;Ana Paula
3090;2025-07-12;179;42;5;331.9;1410.58;0.15;Loja Física;Vitor
3091;2024-03-16;348;112;1;233.92;198.83;0.15;Online;Vitor
3092;2023-11-18;277;58;2;824.45;1648.9;0.0;WhatsApp;Marcos
3093;2024-04-09;292;20;2;785.51;1335.37;0.15;Loja Física;Rafaela
3094;2025-08-26;395;120;2;702.03;1404.06;0.0;Loja Física;Rafaela
3095;2022-10-12;168;73;5;733.04;3481.94;0.05;Online;Rafaela
3096;2022-03-22;286;76;1;392.72;353.45;0.1;WhatsApp;Marcos
3097;2023-04-27;221;80;1;263.63;237.27;0.1;WhatsApp;Marcos
3098;2025-01-24;445;3;1;705.03;705.03;0.0;Loja Física;Vitor
3099;2023-11-09;409;5;1;677.34;609.61;0.1;WhatsApp;Carlos
3100;2023-04-16;340;108;1;110.05;99.04;0.1;Online;Carlos
3101;2025-05-10;367;89;1;576.13;576.13;0.0;WhatsApp;Marcos
3102;2025-08-20;67;39;3;82.79;223.53;0.1;Online;Carlos
3103;2025-06-02;263;71;4;639.85;2175.49;0.15;Loja Física;Carlos
3104;2022-06-22;146;45;1;817.06;776.21;0.05;WhatsApp;Rafaela
3105;2024-11-05;235;104;1;530.39;424.31;0.2;Loja Física;Carlos
3106;2025-09-03;226;12;4;809.97;3239.88;0.0;Loja Física;Ana Paula
3107;2025-01-19;206;58;1;824.45;783.23;0.05;Online;Ana Paula
3108;2025-01-09;394;85;1;347.91;347.91;0.0;Loja Física;Rafaela
3109;2024-07-14;141;49;1;940.61;752.49;0.2;Loja Física;Rafaela
3110;2022-05-11;369;81;1;437.64;371.99;0.15;Online;Juliana
3111;2025-06-04;273;64;1;475.77;451.98;0.05;WhatsApp;Ana Paula
3112;2025-07-01;295;118;5;700.37;3326.76;0.05;WhatsApp;Juliana
3113;2022-11-12;429;107;1;742.12;742.12;0.0;Online;Rafaela
3114;2025-03-27;101;64;1;475.77;404.4;0.15;Loja Física;Carlos
3115;2024-12-25;163;88;1;470.06;423.05;0.1;Loja Física;Juliana
3116;2025-08-10;96;88;1;470.06;399.55;0.15;Loja Física;Marcos
3117;2022-04-17;357;35;2;64.2;128.4;0.0;WhatsApp;Marcos
3118;2024-03-10;196;94;2;579.14;1042.45;0.1;Online;Carlos
3119;2024-07-24;292;5;2;677.34;1354.68;0.0;WhatsApp;Vitor
3120;2022-12-10;144;116;1;163.51;147.16;0.1;Loja Física;Carlos
3121;2023-12-03;437;48;4;46.76;187.04;0.0;Online;Ana Paula
3122;2024-12-08;202;59;3;842.41;2274.51;0.1;Online;Ana Paula
3123;2022-10-15;181;106;2;448.29;717.26;0.2;WhatsApp;Marcos
3124;2023-01-16;327;32;1;457.26;388.67;0.15;Loja Física;Carlos
3125;2024-12-26;379;74;1;715.59;572.47;0.2;Online;Juliana
3126;2023-04-01;444;25;1;591.1;531.99;0.1;WhatsApp;Vitor
3127;2023-11-28;208;22;2;253.6;507.2;0.0;Loja Física;Carlos
3128;2025-10-25;469;42;1;331.9;331.9;0.0;WhatsApp;Marcos
3129;2024-09-16;92;117;1;160.53;160.53;0.0;Online;Ana Paula
3130;2025-03-24;88;52;3;464.07;1252.99;0.1;Loja Física;Carlos
3131;2023-04-01;176;68;3;549.39;1483.35;0.1;WhatsApp;Marcos
3132;2022-07-29;115;111;4;630.28;2269.01;0.1;Loja Física;Rafaela
3133;2024-03-12;190;47;1;783.17;783.17;0.0;WhatsApp;Juliana
3134;2024-11-28;135;50;2;443.44;709.5;0.2;WhatsApp;Marcos
3135;2022-02-02;313;42;1;331.9;265.52;0.2;Online;Carlos
3136;2023-08-12;423;34;1;895.99;895.99;0.0;Loja Física;Ana Paula
3137;2023-09-20;322;80;1;263.63;263.63;0.0;WhatsApp;Rafaela
3138;2025-03-27;39;119;1;871.75;697.4;0.2;Loja Física;Juliana
3139;2025-05-11;248;22;1;253.6;253.6;0.0;Loja Física;Rafaela
3140;2023-11-15;298;31;3;310.86;932.58;0.0;Loja Física;Vitor
3141;2024-01-16;108;51;1;180.13;180.13;0.0;Loja Física;Marcos
3142;2023-08-25;233;14;2;87.96;175.92;0.0;Online;Ana Paula
3143;2022-08-08;111;94;1;579.14;579.14;0.0;Online;Rafaela
3144;2023-03-16;419;54;1;484.23;460.02;0.05;WhatsApp;Rafaela
3145;2022-07-19;122;103;1;312.55;296.92;0.05;Online;Marcos
3146;2022-04-04;9;80;1;263.63;263.63;0.0;Loja Física;Carlos
3147;2025-08-10;411;14;1;87.96;87.96;0.0;Loja Física;Vitor
3148;2023-12-26;91;59;1;842.41;800.29;0.05;WhatsApp;Rafaela
3149;2022-09-07;357;76;1;392.72;353.45;0.1;Online;Rafaela
3150;2022-05-04;310;94;1;579.14;463.31;0.2;Loja Física;Juliana
3151;2022-01-14;140;47;1;783.17;783.17;0.0;Loja Física;Rafaela
3152;2024-12-14;286;110;4;151.04;483.33;0.2;Online;Juliana
3153;2022-11-30;456;18;1;792.93;792.93;0.0;WhatsApp;Juliana
3154;2024-05-02;30;42;2;331.9;531.04;0.2;WhatsApp;Rafaela
3155;2024-04-30;406;97;2;741.2;1408.28;0.05;WhatsApp;Juliana
3156;2023-07-27;153;111;4;630.28;2521.12;0.0;Loja Física;Juliana
3157;2023-11-23;262;44;3;138.43;353.0;0.15;WhatsApp;Marcos
3158;2025-01-13;324;44;1;138.43;117.67;0.15;WhatsApp;Juliana
3159;2024-01-15;408;111;2;630.28;1260.56;0.0;WhatsApp;Rafaela
3160;2023-08-13;92;65;3;949.03;2847.09;0.0;Online;Rafaela
3161;2022-09-01;496;11;1;365.47;292.38;0.2;WhatsApp;Juliana
3162;2023-11-12;14;18;1;792.93;634.34;0.2;Loja Física;Vitor
3163;2022-03-29;80;103;1;312.55;312.55;0.0;Online;Carlos
3164;2023-04-16;301;83;3;699.75;2099.25;0.0;Loja Física;Ana Paula
3165;2022-09-26;330;113;3;808.81;1941.14;0.2;Loja Física;Marcos
3166;2023-10-12;36;27;1;148.73;148.73;0.0;Online;Marcos
3167;2024-09-11;18;67;1;497.56;497.56;0.0;WhatsApp;Carlos
3168;2024-05-21;285;95;1;51.84;51.84;0.0;WhatsApp;Vitor
3169;2023-08-05;156;37;1;133.56;106.85;0.2;WhatsApp;Rafaela
3170;2025-06-17;197;50;5;443.44;1995.48;0.1;WhatsApp;Carlos
3171;2024-10-01;74;64;1;475.77;380.62;0.2;WhatsApp;Ana Paula
3172;2024-05-16;230;116;1;163.51;138.98;0.15;Online;Carlos
3173;2023-08-23;330;53;1;288.06;288.06;0.0;WhatsApp;Vitor
3174;2022-09-23;188;109;2;324.39;583.9;0.1;WhatsApp;Carlos
3175;2022-12-10;471;48;1;46.76;46.76;0.0;Loja Física;Vitor
3176;2024-12-12;112;104;2;530.39;848.62;0.2;Loja Física;Carlos
3177;2025-01-17;414;105;1;508.97;508.97;0.0;WhatsApp;Ana Paula
3178;2023-01-25;429;9;1;481.94;481.94;0.0;Loja Física;Rafaela
3179;2022-10-21;450;108;1;110.05;93.54;0.15;Loja Física;Carlos
3180;2023-09-17;320;12;1;809.97;809.97;0.0;Online;Carlos
3181;2022-01-17;454;12;1;809.97;728.97;0.1;Loja Física;Juliana
3182;2023-06-22;251;21;4;650.12;2600.48;0.0;WhatsApp;Rafaela
3183;2024-08-06;177;4;3;912.02;2462.45;0.1;Loja Física;Juliana
3184;2024-04-07;266;91;5;566.07;2830.35;0.0;WhatsApp;Juliana
3185;2022-12-29;403;24;1;437.72;437.72;0.0;Online;Juliana
3186;2023-10-20;134;96;5;416.6;2083.0;0.0;WhatsApp;Carlos
3187;2023-06-29;248;18;1;792.93;753.28;0.05;Loja Física;Rafaela
3188;2022-03-08;167;19;1;451.86;406.67;0.1;Loja Física;Rafaela
3189;2025-10-03;380;59;1;842.41;800.29;0.05;WhatsApp;Rafaela
3190;2023-05-09;374;14;1;87.96;83.56;0.05;Loja Física;Rafaela
3191;2023-01-08;368;57;2;62.37;124.74;0.0;WhatsApp;Juliana
3192;2022-12-26;33;59;1;842.41;716.05;0.15;Loja Física;Ana Paula
3193;2024-06-26;404;92;1;1013.22;861.24;0.15;Loja Física;Rafaela
3194;2025-09-04;299;24;2;437.72;700.35;0.2;Loja Física;Marcos
3195;2023-01-08;89;20;1;785.51;706.96;0.1;WhatsApp;Rafaela
3196;2023-03-15;380;53;1;288.06;288.06;0.0;Loja Física;Carlos
3197;2024-05-24;410;42;1;331.9;282.11;0.15;WhatsApp;Vitor
3198;2025-08-04;156;31;3;310.86;839.32;0.1;WhatsApp;Ana Paula
3199;2023-04-30;460;22;3;253.6;760.8;0.0;WhatsApp;Marcos
3200;2023-05-16;405;74;1;715.59;572.47;0.2;WhatsApp;Ana Paula
3201;2023-10-18;285;40;1;339.07;339.07;0.0;Online;Vitor
3202;2024-09-28;372;83;1;699.75;664.76;0.05;WhatsApp;Carlos
3203;2024-10-06;113;21;3;650.12;1560.29;0.2;Online;Marcos
3204;2023-05-22;483;3;1;705.03;634.53;0.1;Online;Marcos
3205;2023-06-04;296;104;1;530.39;424.31;0.2;Online;Rafaela
3206;2022-08-27;93;115;1;545.26;518.0;0.05;WhatsApp;Rafaela
3207;2024-06-17;2;24;1;437.72;393.95;0.1;Loja Física;Juliana
3208;2022-05-24;83;8;1;536.49;536.49;0.0;Loja Física;Carlos
3209;2025-05-05;240;98;3;224.43;605.96;0.1;Online;Carlos
3210;2022-08-19;110;63;1;128.52;109.24;0.15;Online;Ana Paula
3211;2025-04-01;488;72;1;762.45;686.2;0.1;Loja Física;Ana Paula
3212;2022-11-02;15;104;3;530.39;1352.49;0.15;Loja Física;Ana Paula
3213;2024-01-17;204;94;3;579.14;1389.94;0.2;WhatsApp;Vitor
3214;2025-01-27;97;23;1;71.03;71.03;0.0;Loja Física;Marcos
3215;2025-02-09;251;78;1;129.82;103.86;0.2;WhatsApp;Juliana
3216;2024-11-28;258;65;1;949.03;759.22;0.2;WhatsApp;Juliana
3217;2023-12-17;351;27;4;148.73;505.68;0.15;WhatsApp;Carlos
3218;2024-02-02;342;66;1;712.86;712.86;0.0;Loja Física;Ana Paula
3219;2025-07-29;274;51;4;180.13;720.52;0.0;Loja Física;Ana Paula
3220;2022-02-05;143;39;2;82.79;165.58;0.0;Online;Carlos
3221;2022-06-17;418;74;1;715.59;572.47;0.2;WhatsApp;Marcos
3222;2022-08-13;236;9;1;481.94;481.94;0.0;Loja Física;Ana Paula
3223;2025-03-14;461;119;1;871.75;697.4;0.2;Loja Física;Vitor
3224;2022-11-02;330;74;1;715.59;715.59;0.0;WhatsApp;Rafaela
3225;2023-12-15;340;4;1;912.02;912.02;0.0;Online;Ana Paula
3226;2024-09-05;142;84;2;249.04;398.46;0.2;WhatsApp;Rafaela
3227;2023-01-30;30;79;5;335.57;1342.28;0.2;Loja Física;Vitor
3228;2025-03-26;213;61;1;30.06;30.06;0.0;Loja Física;Carlos
3229;2025-04-30;256;12;2;809.97;1457.95;0.1;Loja Física;Ana Paula
3230;2024-03-25;25;82;1;596.59;596.59;0.0;WhatsApp;Ana Paula
3231;2022-08-25;107;21;1;650.12;650.12;0.0;WhatsApp;Carlos
3232;2024-07-31;210;60;1;617.76;494.21;0.2;WhatsApp;Ana Paula
3233;2022-04-20;59;78;2;129.82;207.71;0.2;WhatsApp;Carlos
3234;2022-07-02;60;15;4;1028.53;3908.41;0.05;Online;Vitor
3235;2022-09-23;468;24;2;437.72;875.44;0.0;Loja Física;Rafaela
3236;2022-03-07;229;18;1;792.93;673.99;0.15;Online;Carlos
3237;2024-12-19;390;57;1;62.37;62.37;0.0;Loja Física;Rafaela
3238;2023-03-15;19;38;1;864.33;777.9;0.1;Loja Física;Juliana
3239;2024-02-18;173;27;1;148.73;133.86;0.1;Loja Física;Carlos
3240;2023-01-02;234;84;3;249.04;635.05;0.15;Online;Rafaela
3241;2022-08-01;77;98;3;224.43;538.63;0.2;Online;Ana Paula
3242;2022-07-25;47;37;2;133.56;267.12;0.0;WhatsApp;Carlos
3243;2024-03-19;321;68;1;549.39;549.39;0.0;Online;Vitor
3244;2025-03-26;341;42;1;331.9;331.9;0.0;Loja Física;Rafaela
3245;2023-08-11;193;17;1;31.01;31.01;0.0;WhatsApp;Ana Paula
3246;2024-01-22;496;45;1;817.06;694.5;0.15;Online;Vitor
3247;2025-09-03;1;104;1;530.39;530.39;0.0;WhatsApp;Carlos
3248;2025-03-11;306;45;2;817.06;1634.12;0.0;WhatsApp;Rafaela
3249;2024-10-13;422;3;2;705.03;1128.05;0.2;Loja Física;Ana Paula
3250;2024-07-18;61;19;1;451.86;451.86;0.0;Loja Física;Juliana
3251;2024-01-06;282;42;1;331.9;298.71;0.1;Online;Juliana
3252;2023-09-21;391;119;1;871.75;871.75;0.0;Loja Física;Vitor
3253;2023-06-16;483;10;1;532.77;452.85;0.15;Loja Física;Vitor
3254;2022-10-16;247;120;3;702.03;2106.09;0.0;Online;Vitor
3255;2024-01-12;315;21;1;650.12;617.61;0.05;Loja Física;Rafaela
3256;2024-10-10;143;8;1;536.49;536.49;0.0;WhatsApp;Rafaela
3257;2022-05-06;227;93;1;485.32;412.52;0.15;Loja Física;Juliana
3258;2024-05-22;442;76;3;392.72;1178.16;0.0;Online;Ana Paula
3259;2022-09-24;65;111;1;630.28;630.28;0.0;WhatsApp;Carlos
3260;2022-08-08;176;41;1;365.79;365.79;0.0;Loja Física;Carlos
3261;2025-07-17;329;1;1;43.66;43.66;0.0;WhatsApp;Carlos
3262;2023-08-08;17;32;2;457.26;914.52;0.0;Loja Física;Vitor
3263;2025-06-15;186;117;4;160.53;610.01;0.05;Online;Rafaela
3264;2025-08-03;232;48;1;46.76;44.42;0.05;Online;Rafaela
3265;2022-05-13;190;57;3;62.37;168.4;0.1;WhatsApp;Marcos
3266;2024-02-01;146;55;4;712.0;2278.4;0.2;Loja Física;Ana Paula
3267;2023-05-30;246;108;4;110.05;440.2;0.0;Loja Física;Marcos
3268;2024-08-03;223;1;2;43.66;87.32;0.0;Loja Física;Rafaela
3269;2022-05-02;394;16;2;704.17;1126.67;0.2;WhatsApp;Vitor
3270;2022-03-21;107;4;1;912.02;729.62;0.2;WhatsApp;Juliana
3271;2025-02-08;118;13;2;533.84;1014.3;0.05;Online;Marcos
3272;2022-07-04;251;21;1;650.12;617.61;0.05;WhatsApp;Vitor
3273;2025-01-19;7;67;2;497.56;995.12;0.0;WhatsApp;Carlos
3274;2024-01-21;230;14;1;87.96;87.96;0.0;WhatsApp;Vitor
3275;2022-08-10;499;44;2;138.43;235.33;0.15;Loja Física;Juliana
3276;2022-06-22;101;66;3;712.86;2138.58;0.0;Online;Juliana
3277;2022-07-28;127;7;1;588.57;559.14;0.05;WhatsApp;Ana Paula
3278;2023-11-12;41;7;3;588.57;1412.57;0.2;Online;Marcos
3279;2024-12-22;489;36;1;34.61;32.88;0.05;Online;Ana Paula
3280;2024-03-31;90;15;3;1028.53;2622.75;0.15;Loja Física;Vitor
3281;2022-02-05;290;56;1;969.82;969.82;0.0;Online;Rafaela
3282;2024-12-17;347;46;1;739.41;702.44;0.05;Online;Carlos
3283;2024-05-29;306;33;4;108.85;413.63;0.05;Loja Física;Ana Paula
3284;2022-09-04;288;1;1;43.66;43.66;0.0;Loja Física;Carlos
3285;2023-02-15;311;52;3;464.07;1392.21;0.0;Online;Marcos
3286;2024-06-14;456;51;1;180.13;171.12;0.05;Loja Física;Vitor
3287;2023-12-25;300;9;1;481.94;433.75;0.1;Loja Física;Ana Paula
3288;2024-08-30;10;5;1;677.34;677.34;0.0;Online;Juliana
3289;2024-04-29;218;13;1;533.84;533.84;0.0;Online;Carlos
3290;2025-04-21;13;97;1;741.2;741.2;0.0;Loja Física;Vitor
3291;2024-07-04;302;63;1;128.52;109.24;0.15;Online;Vitor
3292;2023-06-01;20;3;1;705.03;599.28;0.15;WhatsApp;Marcos
3293;2025-04-14;121;70;1;1031.73;825.38;0.2;WhatsApp;Vitor
3294;2025-02-26;388;90;5;397.67;1590.68;0.2;WhatsApp;Carlos
3295;2023-07-07;294;1;5;43.66;218.3;0.0;Loja Física;Carlos
3296;2022-05-15;163;101;1;166.52;166.52;0.0;Loja Física;Marcos
3297;2025-06-04;312;65;2;949.03;1898.06;0.0;WhatsApp;Marcos
3298;2025-08-17;426;77;1;224.32;179.46;0.2;Online;Juliana
3299;2025-05-26;271;64;2;475.77;808.81;0.15;Loja Física;Carlos
3300;2022-05-14;102;60;3;617.76;1667.95;0.1;Online;Carlos
3301;2022-09-04;417;54;4;484.23;1840.07;0.05;WhatsApp;Rafaela
3302;2023-08-23;53;53;1;288.06;273.66;0.05;Loja Física;Ana Paula
3303;2023-03-19;249;37;2;133.56;267.12;0.0;Online;Juliana
3304;2025-03-15;137;32;1;457.26;457.26;0.0;Loja Física;Marcos
3305;2024-06-13;94;27;5;148.73;632.1;0.15;WhatsApp;Rafaela
3306;2025-10-03;303;77;1;224.32;224.32;0.0;WhatsApp;Rafaela
3307;2022-08-22;313;58;2;824.45;1319.12;0.2;Loja Física;Vitor
3308;2023-06-25;85;114;2;753.84;1432.3;0.05;WhatsApp;Ana Paula
3309;2022-02-23;110;60;2;617.76;1235.52;0.0;WhatsApp;Juliana
3310;2025-01-12;433;22;1;253.6;253.6;0.0;Loja Física;Juliana
3311;2022-04-23;431;21;4;650.12;2210.41;0.15;WhatsApp;Carlos
3312;2022-02-26;323;103;1;312.55;265.67;0.15;WhatsApp;Marcos
3313;2022-07-14;436;120;2;702.03;1263.65;0.1;Loja Física;Ana Paula
3314;2024-01-27;351;90;1;397.67;318.14;0.2;WhatsApp;Rafaela
3315;2024-11-16;305;65;1;949.03;759.22;0.2;WhatsApp;Juliana
3316;2022-10-28;460;15;1;1028.53;1028.53;0.0;Online;Vitor
3317;2025-01-05;258;81;1;437.64;393.88;0.1;Online;Carlos
3318;2024-11-06;16;105;1;508.97;407.18;0.2;Loja Física;Rafaela
3319;2024-03-28;458;34;1;895.99;895.99;0.0;WhatsApp;Ana Paula
3320;2022-11-26;389;16;1;704.17;668.96;0.05;Online;Rafaela
3321;2024-11-16;378;119;2;871.75;1743.5;0.0;WhatsApp;Juliana
3322;2024-11-04;192;57;3;62.37;187.11;0.0;WhatsApp;Ana Paula
3323;2022-05-07;416;4;1;912.02;912.02;0.0;WhatsApp;Vitor
3324;2024-05-07;243;41;1;365.79;347.5;0.05;WhatsApp;Vitor
3325;2023-01-04;432;25;1;591.1;561.54;0.05;WhatsApp;Vitor
3326;2023-09-06;305;52;1;464.07;464.07;0.0;WhatsApp;Carlos
3327;2022-06-22;479;21;2;650.12;1170.22;0.1;Online;Carlos
3328;2025-04-24;139;102;2;377.13;754.26;0.0;WhatsApp;Carlos
3329;2024-05-17;287;116;1;163.51;147.16;0.1;Loja Física;Juliana
3330;2024-03-14;297;86;1;485.34;388.27;0.2;Online;Carlos
3331;2025-07-25;26;35;1;64.2;64.2;0.0;WhatsApp;Marcos
3332;2023-04-15;366;16;3;704.17;2112.51;0.0;Loja Física;Rafaela
3333;2024-05-17;58;46;5;739.41;3512.2;0.05;Loja Física;Juliana
3334;2025-02-04;329;32;1;457.26;457.26;0.0;Online;Marcos
3335;2025-10-12;458;104;1;530.39;450.83;0.15;WhatsApp;Rafaela
3336;2023-04-05;171;93;3;485.32;1383.16;0.05;Online;Vitor
3337;2024-07-31;298;103;4;312.55;1000.16;0.2;WhatsApp;Carlos
3338;2025-08-06;204;24;1;437.72;437.72;0.0;WhatsApp;Vitor
3339;2025-05-23;475;54;1;484.23;411.6;0.15;WhatsApp;Marcos
3340;2025-06-02;193;50;1;443.44;399.1;0.1;Loja Física;Carlos
3341;2023-06-27;480;79;1;335.57;318.79;0.05;Loja Física;Marcos
3342;2024-07-16;262;40;1;339.07;339.07;0.0;Loja Física;Juliana
3343;2022-01-24;79;72;1;762.45;762.45;0.0;Loja Física;Juliana
3344;2022-10-19;82;120;1;702.03;702.03;0.0;WhatsApp;Ana Paula
3345;2025-07-14;209;36;1;34.61;31.15;0.1;WhatsApp;Ana Paula
3346;2022-01-01;258;74;2;715.59;1144.94;0.2;Loja Física;Marcos
3347;2024-12-30;205;69;1;446.95;379.91;0.15;WhatsApp;Ana Paula
3348;2025-06-11;22;113;1;808.81;768.37;0.05;Loja Física;Marcos
3349;2024-03-20;246;20;1;785.51;628.41;0.2;WhatsApp;Juliana
3350;2025-05-17;295;9;1;481.94;457.84;0.05;Loja Física;Rafaela
3351;2022-05-10;46;39;5;82.79;413.95;0.0;Loja Física;Vitor
3352;2025-04-16;459;97;1;741.2;630.02;0.15;Loja Física;Marcos
3353;2025-09-16;387;77;1;224.32;190.67;0.15;Loja Física;Ana Paula
3354;2024-04-14;56;30;2;123.93;247.86;0.0;Online;Carlos
3355;2024-04-14;458;1;1;43.66;43.66;0.0;Loja Física;Ana Paula
3356;2022-03-31;471;33;4;108.85;435.4;0.0;WhatsApp;Rafaela
3357;2022-07-13;206;43;1;254.31;203.45;0.2;WhatsApp;Vitor
3358;2022-12-06;185;117;1;160.53;160.53;0.0;Online;Juliana
3359;2022-10-24;135;16;1;704.17;633.75;0.1;Loja Física;Juliana
3360;2023-10-14;333;5;1;677.34;541.87;0.2;Loja Física;Carlos
3361;2023-08-16;141;4;3;912.02;2188.85;0.2;WhatsApp;Juliana
3362;2024-04-03;433;9;3;481.94;1373.53;0.05;WhatsApp;Juliana
3363;2022-05-14;396;67;1;497.56;497.56;0.0;WhatsApp;Marcos
3364;2025-05-02;276;74;1;715.59;572.47;0.2;WhatsApp;Carlos
3365;2022-03-27;280;70;3;1031.73;2630.91;0.15;Loja Física;Juliana
3366;2024-08-03;427;71;4;639.85;2559.4;0.0;Loja Física;Marcos
3367;2022-06-13;227;35;1;64.2;60.99;0.05;WhatsApp;Vitor
3368;2023-04-09;430;42;1;331.9;298.71;0.1;Loja Física;Juliana
3369;2025-07-07;193;34;1;895.99;806.39;0.1;Online;Rafaela
3370;2025-09-20;276;80;3;263.63;632.71;0.2;Loja Física;Carlos
3371;2025-04-06;203;90;1;397.67;357.9;0.1;WhatsApp;Juliana
3372;2023-10-01;477;65;1;949.03;901.58;0.05;WhatsApp;Marcos
3373;2022-07-04;168;44;2;138.43;249.17;0.1;Online;Marcos
3374;2025-09-13;26;15;1;1028.53;1028.53;0.0;WhatsApp;Ana Paula
3375;2025-05-11;348;24;1;437.72;437.72;0.0;WhatsApp;Juliana
3376;2024-01-10;127;90;1;397.67;377.79;0.05;WhatsApp;Vitor
3377;2023-12-21;59;10;1;532.77;506.13;0.05;Loja Física;Juliana
3378;2025-10-30;373;8;1;536.49;536.49;0.0;WhatsApp;Rafaela
3379;2025-02-11;414;51;1;180.13;180.13;0.0;Online;Marcos
3380;2023-05-25;211;91;1;566.07;481.16;0.15;Loja Física;Vitor
3381;2024-11-20;297;34;1;895.99;895.99;0.0;Online;Rafaela
3382;2022-04-25;195;63;3;128.52;385.56;0.0;Loja Física;Vitor
3383;2025-05-01;336;84;2;249.04;448.27;0.1;Online;Ana Paula
3384;2023-09-04;272;75;1;713.73;713.73;0.0;Loja Física;Vitor
3385;2023-08-24;472;49;1;940.61;893.58;0.05;WhatsApp;Marcos
3386;2025-02-14;315;56;1;969.82;921.33;0.05;Online;Juliana
3387;2022-04-13;168;102;1;377.13;358.27;0.05;Online;Ana Paula
3388;2022-01-30;420;102;1;377.13;377.13;0.0;Online;Juliana
3389;2024-01-16;251;97;2;741.2;1408.28;0.05;Online;Rafaela
3390;2022-03-01;293;58;1;824.45;659.56;0.2;Online;Marcos
3391;2023-03-29;99;101;1;166.52;149.87;0.1;WhatsApp;Vitor
3392;2024-05-20;67;32;1;457.26;365.81;0.2;Online;Marcos
3393;2024-04-08;449;49;2;940.61;1504.98;0.2;Loja Física;Carlos
3394;2023-01-13;395;54;1;484.23;484.23;0.0;WhatsApp;Marcos
3395;2022-04-21;56;51;2;180.13;306.22;0.15;Online;Rafaela
3396;2025-05-30;178;30;1;123.93;123.93;0.0;Loja Física;Carlos
3397;2025-10-14;218;21;3;650.12;1560.29;0.2;Loja Física;Vitor
3398;2022-12-25;78;38;3;864.33;2592.99;0.0;Online;Juliana
3399;2024-09-06;356;85;1;347.91;330.51;0.05;Online;Juliana
3400;2022-10-03;392;41;1;365.79;329.21;0.1;Loja Física;Juliana
3401;2022-02-26;54;11;1;365.47;365.47;0.0;Online;Carlos
3402;2022-07-24;48;48;1;46.76;37.41;0.2;WhatsApp;Marcos
3403;2024-12-28;409;67;2;497.56;845.85;0.15;Online;Vitor
3404;2022-01-13;390;116;3;163.51;441.48;0.1;Loja Física;Vitor
3405;2024-08-29;302;67;2;497.56;945.36;0.05;Online;Carlos
3406;2024-10-09;287;17;3;31.01;93.03;0.0;Loja Física;Ana Paula
3407;2025-03-29;305;113;1;808.81;808.81;0.0;Online;Vitor
3408;2023-07-14;229;18;1;792.93;673.99;0.15;Online;Marcos
3409;2022-12-03;327;104;2;530.39;1007.74;0.05;Loja Física;Ana Paula
3410;2022-08-16;471;22;1;253.6;253.6;0.0;Loja Física;Rafaela
3411;2023-05-30;118;95;2;51.84;82.94;0.2;Online;Marcos
3412;2023-04-12;221;45;1;817.06;694.5;0.15;WhatsApp;Carlos
3413;2024-03-01;444;97;1;741.2;667.08;0.1;Loja Física;Juliana
3414;2025-02-08;180;105;5;508.97;2163.12;0.15;Loja Física;Marcos
3415;2023-06-27;486;66;1;712.86;712.86;0.0;Online;Ana Paula
3416;2022-09-10;344;72;5;762.45;3240.41;0.15;Loja Física;Rafaela
3417;2023-10-27;450;33;5;108.85;544.25;0.0;Online;Vitor
3418;2022-03-06;347;55;2;712.0;1424.0;0.0;Online;Carlos
3419;2024-01-23;147;84;2;249.04;473.18;0.05;Online;Carlos
3420;2022-10-26;446;26;1;564.89;451.91;0.2;Loja Física;Vitor
3421;2022-10-14;484;25;3;591.1;1773.3;0.0;WhatsApp;Juliana
3422;2023-08-08;395;69;1;446.95;402.26;0.1;WhatsApp;Carlos
3423;2024-10-03;350;80;1;263.63;224.09;0.15;Loja Física;Juliana
3424;2024-06-16;462;100;2;55.07;104.63;0.05;Loja Física;Ana Paula
3425;2025-09-22;151;83;1;699.75;594.79;0.15;WhatsApp;Carlos
3426;2022-12-07;251;22;1;253.6;253.6;0.0;Loja Física;Rafaela
3427;2025-01-08;195;88;1;470.06;470.06;0.0;Loja Física;Juliana
3428;2023-12-26;366;2;1;244.27;207.63;0.15;WhatsApp;Vitor
3429;2022-05-18;311;101;3;166.52;474.58;0.05;Loja Física;Vitor
3430;2023-06-07;169;92;1;1013.22;861.24;0.15;Loja Física;Vitor
3431;2024-03-02;312;102;4;377.13;1508.52;0.0;Online;Carlos
3432;2025-01-21;258;107;2;742.12;1484.24;0.0;Online;Rafaela
3433;2023-04-15;170;109;3;324.39;973.17;0.0;Online;Vitor
3434;2022-03-15;440;118;1;700.37;560.3;0.2;WhatsApp;Carlos
3435;2022-08-01;264;9;2;481.94;819.3;0.15;Online;Juliana
3436;2024-08-29;259;37;1;133.56;120.2;0.1;Loja Física;Juliana
3437;2023-12-09;89;36;3;34.61;103.83;0.0;Online;Carlos
3438;2024-01-07;134;34;1;895.99;851.19;0.05;Loja Física;Rafaela
